COD_BARRAS,DESCRICAO,ESFERIC,CILIND,ADICAO,OLHO
8870018010,Lente Vis Simp 1.59 Poly c/A.R.,"-4,50","-0,25","0,00",
8870019018,Lente Vis Simp 1.59 Poly c/A.R.,"-4,75","-0,25","0,00",
8870020016,Lente Vis Simp 1.59 Poly c/A.R.,"-5,00","-0,25","0,00",
8870021014,Lente Vis Simp 1.59 Poly c/A.R.,"-5,25","-0,25","0,00",
8870022012,Lente Vis Simp 1.59 Poly c/A.R.,"-5,50","-0,25","0,00",
8870023010,Lente Vis Simp 1.59 Poly c/A.R.,"-5,75","-0,25","0,00",
8870024018,Lente Vis Simp 1.59 Poly c/A.R.,"-6,00","-0,25","0,00",
8870000026,Lente Vis Simp 1.59 Poly c/A.R.,"0,00","-0,50","0,00",
8870001024,Lente Vis Simp 1.59 Poly c/A.R.,"-0,25","-0,50","0,00",
8870002022,Lente Vis Simp 1.59 Poly c/A.R.,"-0,50","-0,50","0,00",
8870003020,Lente Vis Simp 1.59 Poly c/A.R.,"-0,75","-0,50","0,00",
8870004028,Lente Vis Simp 1.59 Poly c/A.R.,"-1,00","-0,50","0,00",
8870005025,Lente Vis Simp 1.59 Poly c/A.R.,"-1,25","-0,50","0,00",
8870006023,Lente Vis Simp 1.59 Poly c/A.R.,"-1,50","-0,50","0,00",
8870007021,Lente Vis Simp 1.59 Poly c/A.R.,"-1,75","-0,50","0,00",
8870008029,Lente Vis Simp 1.59 Poly c/A.R.,"-2,00","-0,50","0,00",
8870009027,Lente Vis Simp 1.59 Poly c/A.R.,"-2,25","-0,50","0,00",
8870010025,Lente Vis Simp 1.59 Poly c/A.R.,"-2,50","-0,50","0,00",
8870011023,Lente Vis Simp 1.59 Poly c/A.R.,"-2,75","-0,50","0,00",
8870012021,Lente Vis Simp 1.59 Poly c/A.R.,"-3,00","-0,50","0,00",
8870013029,Lente Vis Simp 1.59 Poly c/A.R.,"-3,25","-0,50","0,00",
8870014027,Lente Vis Simp 1.59 Poly c/A.R.,"-3,50","-0,50","0,00",
8870015024,Lente Vis Simp 1.59 Poly c/A.R.,"-3,75","-0,50","0,00",
8870016022,Lente Vis Simp 1.59 Poly c/A.R.,"-4,00","-0,50","0,00",
8870017020,Lente Vis Simp 1.59 Poly c/A.R.,"-4,25","-0,50","0,00",
8870018028,Lente Vis Simp 1.59 Poly c/A.R.,"-4,50","-0,50","0,00",
8870019026,Lente Vis Simp 1.59 Poly c/A.R.,"-4,75","-0,50","0,00",
8870020024,Lente Vis Simp 1.59 Poly c/A.R.,"-5,00","-0,50","0,00",
8870021022,Lente Vis Simp 1.59 Poly c/A.R.,"-5,25","-0,50","0,00",
8870022020,Lente Vis Simp 1.59 Poly c/A.R.,"-5,50","-0,50","0,00",
8870023028,Lente Vis Simp 1.59 Poly c/A.R.,"-5,75","-0,50","0,00",
8870024026,Lente Vis Simp 1.59 Poly c/A.R.,"-6,00","-0,50","0,00",
8870000034,Lente Vis Simp 1.59 Poly c/A.R.,"0,00","-0,75","0,00",
8870001032,Lente Vis Simp 1.59 Poly c/A.R.,"-0,25","-0,75","0,00",
8870002030,Lente Vis Simp 1.59 Poly c/A.R.,"-0,50","-0,75","0,00",
8870003038,Lente Vis Simp 1.59 Poly c/A.R.,"-0,75","-0,75","0,00",
8870004036,Lente Vis Simp 1.59 Poly c/A.R.,"-1,00","-0,75","0,00",
8870005033,Lente Vis Simp 1.59 Poly c/A.R.,"-1,25","-0,75","0,00",
8870006031,Lente Vis Simp 1.59 Poly c/A.R.,"-1,50","-0,75","0,00",
8870007039,Lente Vis Simp 1.59 Poly c/A.R.,"-1,75","-0,75","0,00",
8870008037,Lente Vis Simp 1.59 Poly c/A.R.,"-2,00","-0,75","0,00",
8870009035,Lente Vis Simp 1.59 Poly c/A.R.,"-2,25","-0,75","0,00",
8870010033,Lente Vis Simp 1.59 Poly c/A.R.,"-2,50","-0,75","0,00",
8870011031,Lente Vis Simp 1.59 Poly c/A.R.,"-2,75","-0,75","0,00",
8870012039,Lente Vis Simp 1.59 Poly c/A.R.,"-3,00","-0,75","0,00",
8870013037,Lente Vis Simp 1.59 Poly c/A.R.,"-3,25","-0,75","0,00",
8870014035,Lente Vis Simp 1.59 Poly c/A.R.,"-3,50","-0,75","0,00",
8870015032,Lente Vis Simp 1.59 Poly c/A.R.,"-3,75","-0,75","0,00",
8870016030,Lente Vis Simp 1.59 Poly c/A.R.,"-4,00","-0,75","0,00",
8870017038,Lente Vis Simp 1.59 Poly c/A.R.,"-4,25","-0,75","0,00",
8870018036,Lente Vis Simp 1.59 Poly c/A.R.,"-4,50","-0,75","0,00",
8870019034,Lente Vis Simp 1.59 Poly c/A.R.,"-4,75","-0,75","0,00",
8870020032,Lente Vis Simp 1.59 Poly c/A.R.,"-5,00","-0,75","0,00",
8870021030,Lente Vis Simp 1.59 Poly c/A.R.,"-5,25","-0,75","0,00",
8870022038,Lente Vis Simp 1.59 Poly c/A.R.,"-5,50","-0,75","0,00",
8870023036,Lente Vis Simp 1.59 Poly c/A.R.,"-5,75","-0,75","0,00",
8870024034,Lente Vis Simp 1.59 Poly c/A.R.,"-6,00","-0,75","0,00",
8870000042,Lente Vis Simp 1.59 Poly c/A.R.,"0,00","-1,00","0,00",
8870001040,Lente Vis Simp 1.59 Poly c/A.R.,"-0,25","-1,00","0,00",
8870002048,Lente Vis Simp 1.59 Poly c/A.R.,"-0,50","-1,00","0,00",
8870003046,Lente Vis Simp 1.59 Poly c/A.R.,"-0,75","-1,00","0,00",
8870004044,Lente Vis Simp 1.59 Poly c/A.R.,"-1,00","-1,00","0,00",
8870005041,Lente Vis Simp 1.59 Poly c/A.R.,"-1,25","-1,00","0,00",
8870006049,Lente Vis Simp 1.59 Poly c/A.R.,"-1,50","-1,00","0,00",
8870007047,Lente Vis Simp 1.59 Poly c/A.R.,"-1,75","-1,00","0,00",
8870008045,Lente Vis Simp 1.59 Poly c/A.R.,"-2,00","-1,00","0,00",
8870009043,Lente Vis Simp 1.59 Poly c/A.R.,"-2,25","-1,00","0,00",
8870010041,Lente Vis Simp 1.59 Poly c/A.R.,"-2,50","-1,00","0,00",
8870011049,Lente Vis Simp 1.59 Poly c/A.R.,"-2,75","-1,00","0,00",
8870012047,Lente Vis Simp 1.59 Poly c/A.R.,"-3,00","-1,00","0,00",
8870013045,Lente Vis Simp 1.59 Poly c/A.R.,"-3,25","-1,00","0,00",
8870014043,Lente Vis Simp 1.59 Poly c/A.R.,"-3,50","-1,00","0,00",
8870015040,Lente Vis Simp 1.59 Poly c/A.R.,"-3,75","-1,00","0,00",
8870016048,Lente Vis Simp 1.59 Poly c/A.R.,"-4,00","-1,00","0,00",
8870017046,Lente Vis Simp 1.59 Poly c/A.R.,"-4,25","-1,00","0,00",
8870018044,Lente Vis Simp 1.59 Poly c/A.R.,"-4,50","-1,00","0,00",
8870019042,Lente Vis Simp 1.59 Poly c/A.R.,"-4,75","-1,00","0,00",
8870020040,Lente Vis Simp 1.59 Poly c/A.R.,"-5,00","-1,00","0,00",
8870021048,Lente Vis Simp 1.59 Poly c/A.R.,"-5,25","-1,00","0,00",
8870022046,Lente Vis Simp 1.59 Poly c/A.R.,"-5,50","-1,00","0,00",
8870023044,Lente Vis Simp 1.59 Poly c/A.R.,"-5,75","-1,00","0,00",
8870024042,Lente Vis Simp 1.59 Poly c/A.R.,"-6,00","-1,00","0,00",
8870000059,Lente Vis Simp 1.59 Poly c/A.R.,"0,00","-1,25","0,00",
8870001057,Lente Vis Simp 1.59 Poly c/A.R.,"-0,25","-1,25","0,00",
8870002055,Lente Vis Simp 1.59 Poly c/A.R.,"-0,50","-1,25","0,00",
8870003053,Lente Vis Simp 1.59 Poly c/A.R.,"-0,75","-1,25","0,00",
8870004051,Lente Vis Simp 1.59 Poly c/A.R.,"-1,00","-1,25","0,00",
8870005058,Lente Vis Simp 1.59 Poly c/A.R.,"-1,25","-1,25","0,00",
8870006056,Lente Vis Simp 1.59 Poly c/A.R.,"-1,50","-1,25","0,00",
8870007054,Lente Vis Simp 1.59 Poly c/A.R.,"-1,75","-1,25","0,00",
8870008052,Lente Vis Simp 1.59 Poly c/A.R.,"-2,00","-1,25","0,00",
8870009050,Lente Vis Simp 1.59 Poly c/A.R.,"-2,25","-1,25","0,00",
8870010058,Lente Vis Simp 1.59 Poly c/A.R.,"-2,50","-1,25","0,00",
8870011056,Lente Vis Simp 1.59 Poly c/A.R.,"-2,75","-1,25","0,00",
8870012054,Lente Vis Simp 1.59 Poly c/A.R.,"-3,00","-1,25","0,00",
8870013052,Lente Vis Simp 1.59 Poly c/A.R.,"-3,25","-1,25","0,00",
8870014050,Lente Vis Simp 1.59 Poly c/A.R.,"-3,50","-1,25","0,00",
8870015057,Lente Vis Simp 1.59 Poly c/A.R.,"-3,75","-1,25","0,00",
8870016055,Lente Vis Simp 1.59 Poly c/A.R.,"-4,00","-1,25","0,00",
8870017053,Lente Vis Simp 1.59 Poly c/A.R.,"-4,25","-1,25","0,00",
8870018051,Lente Vis Simp 1.59 Poly c/A.R.,"-4,50","-1,25","0,00",
8870019059,Lente Vis Simp 1.59 Poly c/A.R.,"-4,75","-1,25","0,00",
8870020057,Lente Vis Simp 1.59 Poly c/A.R.,"-5,00","-1,25","0,00",
8870021055,Lente Vis Simp 1.59 Poly c/A.R.,"-5,25","-1,25","0,00",
8870022053,Lente Vis Simp 1.59 Poly c/A.R.,"-5,50","-1,25","0,00",
8870023051,Lente Vis Simp 1.59 Poly c/A.R.,"-5,75","-1,25","0,00",
8870024059,Lente Vis Simp 1.59 Poly c/A.R.,"-6,00","-1,25","0,00",
8870000067,Lente Vis Simp 1.59 Poly c/A.R.,"0,00","-1,50","0,00",
8870001065,Lente Vis Simp 1.59 Poly c/A.R.,"-0,25","-1,50","0,00",
8870002063,Lente Vis Simp 1.59 Poly c/A.R.,"-0,50","-1,50","0,00",
8870003061,Lente Vis Simp 1.59 Poly c/A.R.,"-0,75","-1,50","0,00",
8870004069,Lente Vis Simp 1.59 Poly c/A.R.,"-1,00","-1,50","0,00",
8870005066,Lente Vis Simp 1.59 Poly c/A.R.,"-1,25","-1,50","0,00",
8870006064,Lente Vis Simp 1.59 Poly c/A.R.,"-1,50","-1,50","0,00",
8870007062,Lente Vis Simp 1.59 Poly c/A.R.,"-1,75","-1,50","0,00",
8870008060,Lente Vis Simp 1.59 Poly c/A.R.,"-2,00","-1,50","0,00",
8870009068,Lente Vis Simp 1.59 Poly c/A.R.,"-2,25","-1,50","0,00",
8870010066,Lente Vis Simp 1.59 Poly c/A.R.,"-2,50","-1,50","0,00",
8870011064,Lente Vis Simp 1.59 Poly c/A.R.,"-2,75","-1,50","0,00",
8870012062,Lente Vis Simp 1.59 Poly c/A.R.,"-3,00","-1,50","0,00",
8870013060,Lente Vis Simp 1.59 Poly c/A.R.,"-3,25","-1,50","0,00",
8870014068,Lente Vis Simp 1.59 Poly c/A.R.,"-3,50","-1,50","0,00",
8870015065,Lente Vis Simp 1.59 Poly c/A.R.,"-3,75","-1,50","0,00",
8870016063,Lente Vis Simp 1.59 Poly c/A.R.,"-4,00","-1,50","0,00",
8870017061,Lente Vis Simp 1.59 Poly c/A.R.,"-4,25","-1,50","0,00",
8870018069,Lente Vis Simp 1.59 Poly c/A.R.,"-4,50","-1,50","0,00",
8870019067,Lente Vis Simp 1.59 Poly c/A.R.,"-4,75","-1,50","0,00",
8870020065,Lente Vis Simp 1.59 Poly c/A.R.,"-5,00","-1,50","0,00",
8870021063,Lente Vis Simp 1.59 Poly c/A.R.,"-5,25","-1,50","0,00",
8870022061,Lente Vis Simp 1.59 Poly c/A.R.,"-5,50","-1,50","0,00",
8870023069,Lente Vis Simp 1.59 Poly c/A.R.,"-5,75","-1,50","0,00",
8870024067,Lente Vis Simp 1.59 Poly c/A.R.,"-6,00","-1,50","0,00",
8870000075,Lente Vis Simp 1.59 Poly c/A.R.,"0,00","-1,75","0,00",
8870001073,Lente Vis Simp 1.59 Poly c/A.R.,"-0,25","-1,75","0,00",
8870002071,Lente Vis Simp 1.59 Poly c/A.R.,"-0,50","-1,75","0,00",
8870003079,Lente Vis Simp 1.59 Poly c/A.R.,"-0,75","-1,75","0,00",
8870004077,Lente Vis Simp 1.59 Poly c/A.R.,"-1,00","-1,75","0,00",
8870005074,Lente Vis Simp 1.59 Poly c/A.R.,"-1,25","-1,75","0,00",
8870006072,Lente Vis Simp 1.59 Poly c/A.R.,"-1,50","-1,75","0,00",
8870007070,Lente Vis Simp 1.59 Poly c/A.R.,"-1,75","-1,75","0,00",
8870008078,Lente Vis Simp 1.59 Poly c/A.R.,"-2,00","-1,75","0,00",
8870009076,Lente Vis Simp 1.59 Poly c/A.R.,"-2,25","-1,75","0,00",
8870010074,Lente Vis Simp 1.59 Poly c/A.R.,"-2,50","-1,75","0,00",
8870011072,Lente Vis Simp 1.59 Poly c/A.R.,"-2,75","-1,75","0,00",
8870012070,Lente Vis Simp 1.59 Poly c/A.R.,"-3,00","-1,75","0,00",
8870013078,Lente Vis Simp 1.59 Poly c/A.R.,"-3,25","-1,75","0,00",
8870014076,Lente Vis Simp 1.59 Poly c/A.R.,"-3,50","-1,75","0,00",
8870015073,Lente Vis Simp 1.59 Poly c/A.R.,"-3,75","-1,75","0,00",
8870016071,Lente Vis Simp 1.59 Poly c/A.R.,"-4,00","-1,75","0,00",
8870017079,Lente Vis Simp 1.59 Poly c/A.R.,"-4,25","-1,75","0,00",
8870018077,Lente Vis Simp 1.59 Poly c/A.R.,"-4,50","-1,75","0,00",
8870019075,Lente Vis Simp 1.59 Poly c/A.R.,"-4,75","-1,75","0,00",
8870020073,Lente Vis Simp 1.59 Poly c/A.R.,"-5,00","-1,75","0,00",
8870021071,Lente Vis Simp 1.59 Poly c/A.R.,"-5,25","-1,75","0,00",
8870022079,Lente Vis Simp 1.59 Poly c/A.R.,"-5,50","-1,75","0,00",
8870023077,Lente Vis Simp 1.59 Poly c/A.R.,"-5,75","-1,75","0,00",
8870024075,Lente Vis Simp 1.59 Poly c/A.R.,"-6,00","-1,75","0,00",
8870000083,Lente Vis Simp 1.59 Poly c/A.R.,"0,00","-2,00","0,00",
8870001081,Lente Vis Simp 1.59 Poly c/A.R.,"-0,25","-2,00","0,00",
8870002089,Lente Vis Simp 1.59 Poly c/A.R.,"-0,50","-2,00","0,00",
8870003087,Lente Vis Simp 1.59 Poly c/A.R.,"-0,75","-2,00","0,00",
8870004085,Lente Vis Simp 1.59 Poly c/A.R.,"-1,00","-2,00","0,00",
8870005082,Lente Vis Simp 1.59 Poly c/A.R.,"-1,25","-2,00","0,00",
8870006080,Lente Vis Simp 1.59 Poly c/A.R.,"-1,50","-2,00","0,00",
8870007088,Lente Vis Simp 1.59 Poly c/A.R.,"-1,75","-2,00","0,00",
8870008086,Lente Vis Simp 1.59 Poly c/A.R.,"-2,00","-2,00","0,00",
8870009084,Lente Vis Simp 1.59 Poly c/A.R.,"-2,25","-2,00","0,00",
8870010082,Lente Vis Simp 1.59 Poly c/A.R.,"-2,50","-2,00","0,00",
8870011080,Lente Vis Simp 1.59 Poly c/A.R.,"-2,75","-2,00","0,00",
8870012088,Lente Vis Simp 1.59 Poly c/A.R.,"-3,00","-2,00","0,00",
8870013086,Lente Vis Simp 1.59 Poly c/A.R.,"-3,25","-2,00","0,00",
8870014084,Lente Vis Simp 1.59 Poly c/A.R.,"-3,50","-2,00","0,00",
8870015081,Lente Vis Simp 1.59 Poly c/A.R.,"-3,75","-2,00","0,00",
8870016089,Lente Vis Simp 1.59 Poly c/A.R.,"-4,00","-2,00","0,00",
8870017087,Lente Vis Simp 1.59 Poly c/A.R.,"-4,25","-2,00","0,00",
8870018085,Lente Vis Simp 1.59 Poly c/A.R.,"-4,50","-2,00","0,00",
8870019083,Lente Vis Simp 1.59 Poly c/A.R.,"-4,75","-2,00","0,00",
8870020081,Lente Vis Simp 1.59 Poly c/A.R.,"-5,00","-2,00","0,00",
8870021089,Lente Vis Simp 1.59 Poly c/A.R.,"-5,25","-2,00","0,00",
8870022087,Lente Vis Simp 1.59 Poly c/A.R.,"-5,50","-2,00","0,00",
8870023085,Lente Vis Simp 1.59 Poly c/A.R.,"-5,75","-2,00","0,00",
8870024083,Lente Vis Simp 1.59 Poly c/A.R.,"-6,00","-2,00","0,00",
8870000091,Lente Vis Simp 1.59 Poly c/A.R.,"0,00","-2,25","0,00",
8870001099,Lente Vis Simp 1.59 Poly c/A.R.,"-0,25","-2,25","0,00",
8870002097,Lente Vis Simp 1.59 Poly c/A.R.,"-0,50","-2,25","0,00",
8870003095,Lente Vis Simp 1.59 Poly c/A.R.,"-0,75","-2,25","0,00",
8870004093,Lente Vis Simp 1.59 Poly c/A.R.,"-1,00","-2,25","0,00",
8870005090,Lente Vis Simp 1.59 Poly c/A.R.,"-1,25","-2,25","0,00",
8870006098,Lente Vis Simp 1.59 Poly c/A.R.,"-1,50","-2,25","0,00",
8870007096,Lente Vis Simp 1.59 Poly c/A.R.,"-1,75","-2,25","0,00",
8870008094,Lente Vis Simp 1.59 Poly c/A.R.,"-2,00","-2,25","0,00",
8870009092,Lente Vis Simp 1.59 Poly c/A.R.,"-2,25","-2,25","0,00",
8870010090,Lente Vis Simp 1.59 Poly c/A.R.,"-2,50","-2,25","0,00",
8870011098,Lente Vis Simp 1.59 Poly c/A.R.,"-2,75","-2,25","0,00",
8870012096,Lente Vis Simp 1.59 Poly c/A.R.,"-3,00","-2,25","0,00",
8870013094,Lente Vis Simp 1.59 Poly c/A.R.,"-3,25","-2,25","0,00",
8870014092,Lente Vis Simp 1.59 Poly c/A.R.,"-3,50","-2,25","0,00",
8870015099,Lente Vis Simp 1.59 Poly c/A.R.,"-3,75","-2,25","0,00",
8870016097,Lente Vis Simp 1.59 Poly c/A.R.,"-4,00","-2,25","0,00",
8870017095,Lente Vis Simp 1.59 Poly c/A.R.,"-4,25","-2,25","0,00",
8870018093,Lente Vis Simp 1.59 Poly c/A.R.,"-4,50","-2,25","0,00",
8870019091,Lente Vis Simp 1.59 Poly c/A.R.,"-4,75","-2,25","0,00",
8870020099,Lente Vis Simp 1.59 Poly c/A.R.,"-5,00","-2,25","0,00",
8870021097,Lente Vis Simp 1.59 Poly c/A.R.,"-5,25","-2,25","0,00",
8870022095,Lente Vis Simp 1.59 Poly c/A.R.,"-5,50","-2,25","0,00",
8870023093,Lente Vis Simp 1.59 Poly c/A.R.,"-5,75","-2,25","0,00",
8870024091,Lente Vis Simp 1.59 Poly c/A.R.,"-6,00","-2,25","0,00",
8870000109,Lente Vis Simp 1.59 Poly c/A.R.,"0,00","-2,50","0,00",
8870001107,Lente Vis Simp 1.59 Poly c/A.R.,"-0,25","-2,50","0,00",
8870002105,Lente Vis Simp 1.59 Poly c/A.R.,"-0,50","-2,50","0,00",
8870003103,Lente Vis Simp 1.59 Poly c/A.R.,"-0,75","-2,50","0,00",
8870004101,Lente Vis Simp 1.59 Poly c/A.R.,"-1,00","-2,50","0,00",
8870005108,Lente Vis Simp 1.59 Poly c/A.R.,"-1,25","-2,50","0,00",
8870006106,Lente Vis Simp 1.59 Poly c/A.R.,"-1,50","-2,50","0,00",
8870007104,Lente Vis Simp 1.59 Poly c/A.R.,"-1,75","-2,50","0,00",
8870008102,Lente Vis Simp 1.59 Poly c/A.R.,"-2,00","-2,50","0,00",
8870009100,Lente Vis Simp 1.59 Poly c/A.R.,"-2,25","-2,50","0,00",
8870010108,Lente Vis Simp 1.59 Poly c/A.R.,"-2,50","-2,50","0,00",
8870011106,Lente Vis Simp 1.59 Poly c/A.R.,"-2,75","-2,50","0,00",
8870012104,Lente Vis Simp 1.59 Poly c/A.R.,"-3,00","-2,50","0,00",
8870013102,Lente Vis Simp 1.59 Poly c/A.R.,"-3,25","-2,50","0,00",
8870014100,Lente Vis Simp 1.59 Poly c/A.R.,"-3,50","-2,50","0,00",
8870015107,Lente Vis Simp 1.59 Poly c/A.R.,"-3,75","-2,50","0,00",
8870016105,Lente Vis Simp 1.59 Poly c/A.R.,"-4,00","-2,50","0,00",
8870017103,Lente Vis Simp 1.59 Poly c/A.R.,"-4,25","-2,50","0,00",
8870018101,Lente Vis Simp 1.59 Poly c/A.R.,"-4,50","-2,50","0,00",
8870019109,Lente Vis Simp 1.59 Poly c/A.R.,"-4,75","-2,50","0,00",
8870020107,Lente Vis Simp 1.59 Poly c/A.R.,"-5,00","-2,50","0,00",
8870021105,Lente Vis Simp 1.59 Poly c/A.R.,"-5,25","-2,50","0,00",
8870022103,Lente Vis Simp 1.59 Poly c/A.R.,"-5,50","-2,50","0,00",
8870023101,Lente Vis Simp 1.59 Poly c/A.R.,"-5,75","-2,50","0,00",
8870024109,Lente Vis Simp 1.59 Poly c/A.R.,"-6,00","-2,50","0,00",
8870000117,Lente Vis Simp 1.59 Poly c/A.R.,"0,00","-2,75","0,00",
8870001115,Lente Vis Simp 1.59 Poly c/A.R.,"-0,25","-2,75","0,00",
8870002113,Lente Vis Simp 1.59 Poly c/A.R.,"-0,50","-2,75","0,00",
8870003111,Lente Vis Simp 1.59 Poly c/A.R.,"-0,75","-2,75","0,00",
8870004119,Lente Vis Simp 1.59 Poly c/A.R.,"-1,00","-2,75","0,00",
8870005116,Lente Vis Simp 1.59 Poly c/A.R.,"-1,25","-2,75","0,00",
8870006114,Lente Vis Simp 1.59 Poly c/A.R.,"-1,50","-2,75","0,00",
8870007112,Lente Vis Simp 1.59 Poly c/A.R.,"-1,75","-2,75","0,00",
8870008110,Lente Vis Simp 1.59 Poly c/A.R.,"-2,00","-2,75","0,00",
8870009118,Lente Vis Simp 1.59 Poly c/A.R.,"-2,25","-2,75","0,00",
8870010116,Lente Vis Simp 1.59 Poly c/A.R.,"-2,50","-2,75","0,00",
8870011114,Lente Vis Simp 1.59 Poly c/A.R.,"-2,75","-2,75","0,00",
8870012112,Lente Vis Simp 1.59 Poly c/A.R.,"-3,00","-2,75","0,00",
8870013110,Lente Vis Simp 1.59 Poly c/A.R.,"-3,25","-2,75","0,00",
8870014118,Lente Vis Simp 1.59 Poly c/A.R.,"-3,50","-2,75","0,00",
8870015115,Lente Vis Simp 1.59 Poly c/A.R.,"-3,75","-2,75","0,00",
8870016113,Lente Vis Simp 1.59 Poly c/A.R.,"-4,00","-2,75","0,00",
8870017111,Lente Vis Simp 1.59 Poly c/A.R.,"-4,25","-2,75","0,00",
8870018119,Lente Vis Simp 1.59 Poly c/A.R.,"-4,50","-2,75","0,00",
8870019117,Lente Vis Simp 1.59 Poly c/A.R.,"-4,75","-2,75","0,00",
8870020115,Lente Vis Simp 1.59 Poly c/A.R.,"-5,00","-2,75","0,00",
8870021113,Lente Vis Simp 1.59 Poly c/A.R.,"-5,25","-2,75","0,00",
8870022111,Lente Vis Simp 1.59 Poly c/A.R.,"-5,50","-2,75","0,00",
8870023119,Lente Vis Simp 1.59 Poly c/A.R.,"-5,75","-2,75","0,00",
8870024117,Lente Vis Simp 1.59 Poly c/A.R.,"-6,00","-2,75","0,00",
8870000125,Lente Vis Simp 1.59 Poly c/A.R.,"0,00","-3,00","0,00",
8870001123,Lente Vis Simp 1.59 Poly c/A.R.,"-0,25","-3,00","0,00",
8870002121,Lente Vis Simp 1.59 Poly c/A.R.,"-0,50","-3,00","0,00",
8870003129,Lente Vis Simp 1.59 Poly c/A.R.,"-0,75","-3,00","0,00",
8870004127,Lente Vis Simp 1.59 Poly c/A.R.,"-1,00","-3,00","0,00",
8870005124,Lente Vis Simp 1.59 Poly c/A.R.,"-1,25","-3,00","0,00",
8870006122,Lente Vis Simp 1.59 Poly c/A.R.,"-1,50","-3,00","0,00",
8870007120,Lente Vis Simp 1.59 Poly c/A.R.,"-1,75","-3,00","0,00",
8870008128,Lente Vis Simp 1.59 Poly c/A.R.,"-2,00","-3,00","0,00",
8870009126,Lente Vis Simp 1.59 Poly c/A.R.,"-2,25","-3,00","0,00",
8870010124,Lente Vis Simp 1.59 Poly c/A.R.,"-2,50","-3,00","0,00",
8870011122,Lente Vis Simp 1.59 Poly c/A.R.,"-2,75","-3,00","0,00",
8870012120,Lente Vis Simp 1.59 Poly c/A.R.,"-3,00","-3,00","0,00",
8870013128,Lente Vis Simp 1.59 Poly c/A.R.,"-3,25","-3,00","0,00",
8870014126,Lente Vis Simp 1.59 Poly c/A.R.,"-3,50","-3,00","0,00",
8870015123,Lente Vis Simp 1.59 Poly c/A.R.,"-3,75","-3,00","0,00",
8870016121,Lente Vis Simp 1.59 Poly c/A.R.,"-4,00","-3,00","0,00",
8870017129,Lente Vis Simp 1.59 Poly c/A.R.,"-4,25","-3,00","0,00",
8870018127,Lente Vis Simp 1.59 Poly c/A.R.,"-4,50","-3,00","0,00",
8870019125,Lente Vis Simp 1.59 Poly c/A.R.,"-4,75","-3,00","0,00",
8870020123,Lente Vis Simp 1.59 Poly c/A.R.,"-5,00","-3,00","0,00",
8870021121,Lente Vis Simp 1.59 Poly c/A.R.,"-5,25","-3,00","0,00",
8870022129,Lente Vis Simp 1.59 Poly c/A.R.,"-5,50","-3,00","0,00",
8870023127,Lente Vis Simp 1.59 Poly c/A.R.,"-5,75","-3,00","0,00",
8870024125,Lente Vis Simp 1.59 Poly c/A.R.,"-6,00","-3,00","0,00",
8870000133,Lente Vis Simp 1.59 Poly c/A.R.,"0,00","-3,25","0,00",
8870001131,Lente Vis Simp 1.59 Poly c/A.R.,"-0,25","-3,25","0,00",
8870002139,Lente Vis Simp 1.59 Poly c/A.R.,"-0,50","-3,25","0,00",
8870003137,Lente Vis Simp 1.59 Poly c/A.R.,"-0,75","-3,25","0,00",
8870004135,Lente Vis Simp 1.59 Poly c/A.R.,"-1,00","-3,25","0,00",
8870005132,Lente Vis Simp 1.59 Poly c/A.R.,"-1,25","-3,25","0,00",
8870006130,Lente Vis Simp 1.59 Poly c/A.R.,"-1,50","-3,25","0,00",
8870007138,Lente Vis Simp 1.59 Poly c/A.R.,"-1,75","-3,25","0,00",
8870008136,Lente Vis Simp 1.59 Poly c/A.R.,"-2,00","-3,25","0,00",
8870009134,Lente Vis Simp 1.59 Poly c/A.R.,"-2,25","-3,25","0,00",
8870010132,Lente Vis Simp 1.59 Poly c/A.R.,"-2,50","-3,25","0,00",
8870011130,Lente Vis Simp 1.59 Poly c/A.R.,"-2,75","-3,25","0,00",
8870012138,Lente Vis Simp 1.59 Poly c/A.R.,"-3,00","-3,25","0,00",
8870013136,Lente Vis Simp 1.59 Poly c/A.R.,"-3,25","-3,25","0,00",
8870014134,Lente Vis Simp 1.59 Poly c/A.R.,"-3,50","-3,25","0,00",
8870015131,Lente Vis Simp 1.59 Poly c/A.R.,"-3,75","-3,25","0,00",
8870016139,Lente Vis Simp 1.59 Poly c/A.R.,"-4,00","-3,25","0,00",
8870017137,Lente Vis Simp 1.59 Poly c/A.R.,"-4,25","-3,25","0,00",
8870018135,Lente Vis Simp 1.59 Poly c/A.R.,"-4,50","-3,25","0,00",
8870019133,Lente Vis Simp 1.59 Poly c/A.R.,"-4,75","-3,25","0,00",
8870020131,Lente Vis Simp 1.59 Poly c/A.R.,"-5,00","-3,25","0,00",
8870021139,Lente Vis Simp 1.59 Poly c/A.R.,"-5,25","-3,25","0,00",
8870022137,Lente Vis Simp 1.59 Poly c/A.R.,"-5,50","-3,25","0,00",
8870023135,Lente Vis Simp 1.59 Poly c/A.R.,"-5,75","-3,25","0,00",
8870024133,Lente Vis Simp 1.59 Poly c/A.R.,"-6,00","-3,25","0,00",
8870000141,Lente Vis Simp 1.59 Poly c/A.R.,"0,00","-3,50","0,00",
8870001149,Lente Vis Simp 1.59 Poly c/A.R.,"-0,25","-3,50","0,00",
8870002147,Lente Vis Simp 1.59 Poly c/A.R.,"-0,50","-3,50","0,00",
